date,city,death,pm10,tempF,o3,dow,season
1998-03-28,balt,17,NA,73.0,NA,Saturday,Winter
1998-03-29,balt,16,NA,72.0,NA,Sunday,Winter
1998-03-30,balt,7,24.585799859,70.0,NA,Monday,Winter
1998-03-31,balt,15,NA,77.0,NA,Tuesday,Winter
1998-04-01,balt,26,NA,68.0,NA,Wednesday,Spring
1998-04-02,balt,22,NA,64.0,NA,Thursday,Spring
1998-04-03,balt,17,NA,51.0,NA,Friday,Spring
1998-04-04,balt,20,NA,48.0,NA,Saturday,Spring
1998-04-05,balt,18,-20.4127613,48.0,NA,Sunday,Spring
1998-04-06,balt,19,NA,47.0,NA,Monday,Spring
1998-04-07,balt,22,NA,50.0,NA,Tuesday,Spring
1998-04-08,balt,21,NA,59.0,NA,Wednesday,Spring
1998-04-09,balt,13,NA,51.0,NA,Thursday,Spring
1998-04-10,balt,16,NA,47.0,NA,Friday,Spring
1998-04-11,balt,16,-11.36218944,48.0,NA,Saturday,Spring
1998-04-12,balt,16,NA,50.0,NA,Sunday,Spring
1998-04-13,balt,23,NA,52.0,NA,Monday,Spring
1998-04-14,balt,10,NA,58.0,NA,Tuesday,Spring
1998-04-15,balt,13,NA,63.0,NA,Wednesday,Spring
1998-04-16,balt,15,NA,69.0,NA,Thursday,Spring
1998-04-17,balt,18,-8.640274658,67.0,NA,Friday,Spring
1998-04-18,balt,18,NA,54.0,NA,Saturday,Spring
1998-04-19,balt,12,NA,52.0,NA,Sunday,Spring
1998-04-20,balt,21,NA,55.0,NA,Monday,Spring
1998-04-21,balt,20,NA,55.0,NA,Tuesday,Spring
1998-04-22,balt,14,NA,55.0,NA,Wednesday,Spring
1998-04-23,balt,14,1.4652144546,55.0,NA,Thursday,Spring
1998-04-24,balt,19,NA,61.0,NA,Friday,Spring
1998-04-25,balt,19,NA,62.0,NA,Saturday,Spring
1998-04-26,balt,14,NA,57.0,NA,Sunday,Spring
1998-04-27,balt,15,NA,49.0,NA,Monday,Spring
1998-04-28,balt,13,NA,49.0,NA,Tuesday,Spring
1998-04-29,balt,24,4.5995718463,55.0,NA,Wednesday,Spring
1998-04-30,balt,19,NA,65.0,NA,Thursday,Spring
1998-05-01,balt,23,NA,62.0,NA,Friday,Spring
1998-05-02,balt,16,NA,63.0,NA,Saturday,Spring
1998-05-03,balt,21,NA,65.0,NA,Sunday,Spring
1998-05-04,balt,19,NA,63.0,NA,Monday,Spring
1998-05-05,balt,10,-8.393571429,63.0,NA,Tuesday,Spring
1998-05-06,balt,17,NA,62.0,NA,Wednesday,Spring
1998-05-07,balt,18,NA,62.0,NA,Thursday,Spring
1998-05-08,balt,12,NA,64.0,NA,Friday,Spring
1998-05-09,balt,11,NA,64.0,NA,Saturday,Spring
1998-05-10,balt,7,NA,60.0,NA,Sunday,Spring
1998-05-11,balt,19,-19.57745565,57.0,NA,Monday,Spring
1998-05-12,balt,19,NA,55.0,NA,Tuesday,Spring
1998-05-13,balt,18,NA,58.0,NA,Wednesday,Spring
1998-05-14,balt,17,NA,61.0,NA,Thursday,Spring
1998-05-15,balt,15,NA,67.0,NA,Friday,Spring
1998-05-16,balt,17,NA,75.0,NA,Saturday,Spring
1998-05-17,balt,23,36.930030125,74.0,NA,Sunday,Spring
1998-05-18,balt,14,NA,70.0,NA,Monday,Spring
1998-05-19,balt,22,NA,77.0,NA,Tuesday,Spring
1998-05-20,balt,18,NA,78.0,NA,Wednesday,Spring
1998-05-21,balt,15,NA,75.0,NA,Thursday,Spring
1998-05-22,balt,13,NA,61.0,NA,Friday,Spring
1998-05-23,balt,17,-7.172140155,63.0,NA,Saturday,Spring
1998-05-24,balt,14,NA,63.0,NA,Sunday,Spring
1998-05-25,balt,20,NA,72.0,NA,Monday,Spring
1998-05-26,balt,10,NA,71.0,NA,Tuesday,Spring
1998-05-27,balt,19,NA,66.0,NA,Wednesday,Spring
1998-05-28,balt,18,NA,69.0,NA,Thursday,Spring
1998-05-29,balt,17,24.354825963,74.0,NA,Friday,Spring
1998-05-30,balt,22,NA,78.0,NA,Saturday,Spring
1998-05-31,balt,21,NA,79.0,NA,Sunday,Spring
1998-06-01,balt,26,NA,67.0,NA,Monday,Spring
1998-06-02,balt,14,NA,66.0,NA,Tuesday,Spring
1998-06-03,balt,15,NA,68.0,NA,Wednesday,Spring
1998-06-04,balt,19,-0.0927158,64.0,NA,Thursday,Spring
1998-06-05,balt,11,NA,61.0,NA,Friday,Spring
1998-06-06,balt,12,NA,62.0,NA,Saturday,Spring
1998-06-07,balt,15,NA,60.0,NA,Sunday,Spring
1998-06-08,balt,15,NA,64.0,NA,Monday,Spring
1998-06-09,balt,14,NA,62.0,NA,Tuesday,Spring
1998-06-10,balt,10,-4.093263431,60.0,NA,Wednesday,Spring
1998-06-11,balt,21,NA,65.0,NA,Thursday,Spring
1998-06-12,balt,21,NA,70.0,NA,Friday,Spring
1998-06-13,balt,18,NA,73.0,NA,Saturday,Spring
1998-06-14,balt,19,NA,72.0,NA,Sunday,Spring
1998-06-15,balt,15,NA,71.0,NA,Monday,Spring
1998-06-16,balt,20,-7.266903027,76.0,NA,Tuesday,Spring
1998-06-17,balt,15,NA,74.0,NA,Wednesday,Spring
1998-06-18,balt,9,NA,77.0,NA,Thursday,Spring
1998-06-19,balt,19,NA,71.0,NA,Friday,Spring
1998-06-20,balt,17,NA,79.0,NA,Saturday,Spring
1998-06-21,balt,21,NA,79.0,NA,Sunday,Spring
1998-06-22,balt,10,25.860689386,78.0,NA,Monday,Spring
1998-06-23,balt,17,NA,80.0,NA,Tuesday,Spring
1998-06-24,balt,19,NA,80.0,NA,Wednesday,Spring
1998-06-25,balt,20,NA,81.0,NA,Thursday,Spring
1998-06-26,balt,23,NA,85.0,NA,Friday,Spring
1998-06-27,balt,14,NA,81.0,NA,Saturday,Spring
1998-06-28,balt,17,-13.20686302,74.0,NA,Sunday,Spring
1998-06-29,balt,12,NA,77.0,NA,Monday,Spring
1998-06-30,balt,16,NA,79.0,NA,Tuesday,Spring
1998-07-01,balt,12,NA,76.0,NA,Wednesday,Summer
1998-07-02,balt,10,NA,73.0,NA,Thursday,Summer
1998-07-03,balt,15,NA,73.0,NA,Friday,Summer
1998-07-04,balt,14,26.336885246,77.0,NA,Saturday,Summer
1998-07-05,balt,14,NA,74.0,NA,Sunday,Summer
1998-07-06,balt,13,NA,71.0,NA,Monday,Summer
1998-07-07,balt,10,NA,72.0,NA,Tuesday,Summer
1998-07-08,balt,17,NA,69.0,NA,Wednesday,Summer
1998-07-09,balt,13,NA,75.0,NA,Thursday,Summer
1998-07-10,balt,15,4.3063686696,77.0,NA,Friday,Summer
1998-07-11,balt,14,NA,69.0,NA,Saturday,Summer
1998-07-12,balt,11,NA,70.0,NA,Sunday,Summer
1998-07-13,balt,24,NA,72.0,NA,Monday,Summer
1998-07-14,balt,21,NA,76.0,NA,Tuesday,Summer
1998-07-15,balt,13,NA,78.0,NA,Wednesday,Summer
1998-07-16,balt,14,9.2255430547,80.0,NA,Thursday,Summer
1998-07-17,balt,29,NA,82.0,NA,Friday,Summer
1998-07-18,balt,12,NA,77.0,NA,Saturday,Summer
1998-07-19,balt,12,NA,77.0,NA,Sunday,Summer
1998-07-20,balt,19,NA,82.0,NA,Monday,Summer
1998-07-21,balt,18,NA,83.0,NA,Tuesday,Summer
1998-07-22,balt,20,15.883023344,87.0,NA,Wednesday,Summer
1998-07-23,balt,22,NA,84.0,NA,Thursday,Summer
1998-07-24,balt,17,NA,80.0,NA,Friday,Summer
1998-07-25,balt,15,NA,78.0,NA,Saturday,Summer
1998-07-26,balt,18,NA,76.0,NA,Sunday,Summer
1998-07-27,balt,22,NA,75.0,NA,Monday,Summer
1998-07-28,balt,25,12.272534838,79.0,NA,Tuesday,Summer
1998-07-29,balt,20,NA,83.0,NA,Wednesday,Summer
1998-07-30,balt,19,NA,82.0,NA,Thursday,Summer
1998-07-31,balt,20,NA,75.0,NA,Friday,Summer
1998-08-01,balt,18,NA,72.0,NA,Saturday,Summer
1998-08-02,balt,12,NA,69.0,NA,Sunday,Summer
1998-08-03,balt,13,-1.826215615,71.0,NA,Monday,Summer
1998-08-04,balt,13,NA,73.0,NA,Tuesday,Summer
1998-08-05,balt,18,NA,73.0,NA,Wednesday,Summer
1998-08-06,balt,15,NA,74.0,NA,Thursday,Summer
1998-08-07,balt,24,NA,74.0,NA,Friday,Summer
1998-08-08,balt,17,NA,78.0,NA,Saturday,Summer
1998-08-09,balt,15,-9.163939414,78.0,NA,Sunday,Summer
1998-08-10,balt,11,NA,80.0,NA,Monday,Summer
1998-08-11,balt,13,NA,78.0,NA,Tuesday,Summer
1998-08-12,balt,18,NA,76.0,NA,Wednesday,Summer
1998-08-13,balt,15,NA,73.0,NA,Thursday,Summer
1998-08-14,balt,13,NA,76.0,NA,Friday,Summer
1998-08-15,balt,26,-4.047260517,77.0,NA,Saturday,Summer
1998-08-16,balt,14,NA,76.0,NA,Sunday,Summer
1998-08-17,balt,17,NA,79.0,NA,Monday,Summer
1998-08-18,balt,17,NA,79.0,NA,Tuesday,Summer
1998-08-19,balt,16,NA,64.0,NA,Wednesday,Summer
1998-08-20,balt,14,NA,65.0,NA,Thursday,Summer
1998-08-21,balt,10,14.36578807,72.0,NA,Friday,Summer
1998-08-22,balt,23,NA,78.0,NA,Saturday,Summer
1998-08-23,balt,19,NA,81.0,NA,Sunday,Summer
1998-08-24,balt,16,NA,82.0,NA,Monday,Summer
1998-08-25,balt,18,NA,83.0,NA,Tuesday,Summer
1998-08-26,balt,20,NA,83.0,NA,Wednesday,Summer
1998-08-27,balt,12,5.0788613309,79.0,NA,Thursday,Summer
1998-08-28,balt,14,NA,79.0,NA,Friday,Summer
1998-08-29,balt,9,NA,76.0,NA,Saturday,Summer
1998-08-30,balt,29,NA,74.0,NA,Sunday,Summer
1998-08-31,balt,10,NA,83.0,NA,Monday,Summer
1998-09-01,balt,16,NA,75.0,NA,Tuesday,Summer
1998-09-02,balt,11,11.781456653,76.0,NA,Wednesday,Summer
1998-09-03,balt,20,NA,70.0,NA,Thursday,Summer
1998-09-04,balt,17,NA,76.0,NA,Friday,Summer
1998-09-05,balt,12,NA,72.0,NA,Saturday,Summer
1998-09-06,balt,11,NA,75.0,NA,Sunday,Summer
1998-09-07,balt,20,NA,81.0,NA,Monday,Summer
1998-09-08,balt,14,-11.40451318,65.0,NA,Tuesday,Summer
1998-09-09,balt,17,NA,62.0,NA,Wednesday,Summer
1998-09-10,balt,27,NA,65.0,NA,Thursday,Summer
1998-09-11,balt,9,NA,68.0,NA,Friday,Summer
1998-09-12,balt,24,NA,76.0,NA,Saturday,Summer
1998-09-13,balt,16,NA,79.0,NA,Sunday,Summer
1998-09-14,balt,23,18.80173984,78.0,NA,Monday,Summer
1998-09-15,balt,18,NA,80.0,NA,Tuesday,Summer
1998-09-16,balt,16,NA,82.0,NA,Wednesday,Summer
1998-09-17,balt,17,NA,77.0,NA,Thursday,Summer
1998-09-18,balt,15,NA,75.0,NA,Friday,Summer
1998-09-19,balt,24,NA,72.0,NA,Saturday,Summer
1998-09-20,balt,24,7.6513594697,73.0,NA,Sunday,Summer
1998-09-21,balt,19,NA,78.0,NA,Monday,Summer
1998-09-22,balt,18,NA,73.0,NA,Tuesday,Summer
1998-09-23,balt,20,NA,57.0,NA,Wednesday,Summer
1998-09-24,balt,22,NA,57.0,NA,Thursday,Summer
1998-09-25,balt,11,NA,61.0,NA,Friday,Summer
1998-09-26,balt,18,17.815976251,72.0,NA,Saturday,Summer
1998-09-27,balt,10,NA,81.0,NA,Sunday,Summer
1998-09-28,balt,24,NA,70.0,NA,Monday,Summer
1998-09-29,balt,17,NA,63.0,NA,Tuesday,Summer
1998-09-30,balt,13,NA,71.0,NA,Wednesday,Summer
1998-10-01,balt,18,NA,64.0,NA,Thursday,Autumn
1998-10-02,balt,22,-7.542931264,55.0,NA,Friday,Autumn
1998-10-03,balt,21,NA,52.0,NA,Saturday,Autumn
1998-10-04,balt,12,NA,52.0,NA,Sunday,Autumn
1998-10-05,balt,23,NA,59.0,NA,Monday,Autumn
1998-10-06,balt,13,NA,62.0,NA,Tuesday,Autumn
1998-10-07,balt,24,NA,64.0,NA,Wednesday,Autumn
1998-10-08,balt,16,-11.63113748,65.0,NA,Thursday,Autumn
1998-10-09,balt,20,NA,59.0,NA,Friday,Autumn
1998-10-10,balt,21,NA,60.0,NA,Saturday,Autumn
1998-10-11,balt,9,NA,62.0,NA,Sunday,Autumn
1998-10-12,balt,23,NA,61.0,NA,Monday,Autumn
1998-10-13,balt,22,NA,60.0,NA,Tuesday,Autumn
1998-10-14,balt,26,-10.3282398,54.0,NA,Wednesday,Autumn
1998-10-15,balt,17,NA,54.0,NA,Thursday,Autumn
1998-10-16,balt,21,NA,53.0,NA,Friday,Autumn
1998-10-17,balt,20,NA,54.0,NA,Saturday,Autumn
1998-10-18,balt,10,NA,62.0,NA,Sunday,Autumn
1998-10-19,balt,19,NA,63.0,NA,Monday,Autumn
1998-10-20,balt,23,-5.553158642,56.0,NA,Tuesday,Autumn
1998-10-21,balt,17,NA,53.0,NA,Wednesday,Autumn
1998-10-22,balt,24,NA,46.0,NA,Thursday,Autumn
1998-10-23,balt,14,NA,48.0,NA,Friday,Autumn
1998-10-24,balt,14,NA,54.0,NA,Saturday,Autumn
1998-10-25,balt,10,NA,56.0,NA,Sunday,Autumn
1998-10-26,balt,18,6.7098002957,56.0,NA,Monday,Autumn
1998-10-27,balt,20,NA,58.0,NA,Tuesday,Autumn
1998-10-28,balt,26,NA,60.0,NA,Wednesday,Autumn
1998-10-29,balt,14,NA,51.0,NA,Thursday,Autumn
1998-10-30,balt,15,NA,50.0,NA,Friday,Autumn
1998-10-31,balt,18,NA,49.0,NA,Saturday,Autumn
1998-11-01,balt,15,-9.897317223,49.0,NA,Sunday,Autumn
1998-11-02,balt,13,NA,49.0,NA,Monday,Autumn
1998-11-03,balt,12,NA,45.0,NA,Tuesday,Autumn
1998-11-04,balt,23,NA,40.0,NA,Wednesday,Autumn
1998-11-05,balt,19,NA,37.0,NA,Thursday,Autumn
1998-11-06,balt,15,NA,40.0,NA,Friday,Autumn
1998-11-07,balt,16,-7.065059579,47.0,NA,Saturday,Autumn
1998-11-08,balt,24,NA,42.0,NA,Sunday,Autumn
1998-11-09,balt,21,NA,45.0,NA,Monday,Autumn
1998-11-10,balt,15,NA,48.0,NA,Tuesday,Autumn
1998-11-11,balt,23,NA,53.0,NA,Wednesday,Autumn
1998-11-12,balt,20,NA,44.0,NA,Thursday,Autumn
1998-11-13,balt,27,8.4593668078,46.0,NA,Friday,Autumn
1998-11-14,balt,22,NA,47.0,NA,Saturday,Autumn
1998-11-15,balt,12,NA,52.0,NA,Sunday,Autumn
1998-11-16,balt,15,NA,44.0,NA,Monday,Autumn
1998-11-17,balt,17,NA,53.0,NA,Tuesday,Autumn
1998-11-18,balt,29,NA,44.0,NA,Wednesday,Autumn
1998-11-19,balt,23,7.7002826456,44.0,NA,Thursday,Autumn
1998-11-20,balt,19,NA,55.0,NA,Friday,Autumn
1998-11-21,balt,12,NA,42.0,NA,Saturday,Autumn
1998-11-22,balt,13,NA,40.0,NA,Sunday,Autumn
1998-11-23,balt,29,NA,44.0,NA,Monday,Autumn
1998-11-24,balt,19,NA,48.0,NA,Tuesday,Autumn
1998-11-25,balt,11,-5.867049808,40.0,NA,Wednesday,Autumn
1998-11-26,balt,20,NA,53.0,NA,Thursday,Autumn
1998-11-27,balt,19,NA,44.0,NA,Friday,Autumn
1998-11-28,balt,21,NA,49.0,NA,Saturday,Autumn
1998-11-29,balt,21,NA,54.0,NA,Sunday,Autumn
1998-11-30,balt,15,NA,52.0,NA,Monday,Autumn
1998-12-01,balt,18,-6.921236103,50.0,NA,Tuesday,Autumn
1998-12-02,balt,19,NA,48.0,NA,Wednesday,Autumn
1998-12-03,balt,16,NA,55.0,NA,Thursday,Autumn
1998-12-04,balt,20,NA,64.0,NA,Friday,Autumn
1998-12-05,balt,22,NA,61.0,NA,Saturday,Autumn
1998-12-06,balt,20,NA,64.0,NA,Sunday,Autumn
1998-12-07,balt,23,-8.889152691,65.0,NA,Monday,Autumn
1998-12-08,balt,13,NA,55.0,NA,Tuesday,Autumn
1998-12-09,balt,13,NA,40.0,NA,Wednesday,Autumn
1998-12-10,balt,21,NA,39.0,NA,Thursday,Autumn
1998-12-11,balt,14,NA,40.0,NA,Friday,Autumn
1998-12-12,balt,21,NA,38.0,NA,Saturday,Autumn
1998-12-13,balt,28,-10.12115346,42.0,NA,Sunday,Autumn
1998-12-14,balt,22,NA,36.0,NA,Monday,Autumn
1998-12-15,balt,23,NA,37.0,NA,Tuesday,Autumn
1998-12-16,balt,21,NA,43.0,NA,Wednesday,Autumn
1998-12-17,balt,14,NA,40.0,NA,Thursday,Autumn
1998-12-18,balt,14,NA,36.0,NA,Friday,Autumn
1998-12-19,balt,22,-9.048084291,44.0,NA,Saturday,Autumn
1998-12-20,balt,14,NA,48.0,NA,Sunday,Autumn
1998-12-21,balt,20,NA,51.0,NA,Monday,Autumn
1998-12-22,balt,22,NA,44.0,NA,Tuesday,Autumn
1998-12-23,balt,20,NA,22.0,NA,Wednesday,Autumn
1998-12-24,balt,16,NA,27.0,NA,Thursday,Autumn
1998-12-25,balt,18,-3.979925388,23.0,NA,Friday,Autumn
1998-12-26,balt,23,NA,21.0,NA,Saturday,Autumn
1998-12-27,balt,27,NA,26.0,NA,Sunday,Autumn
1998-12-28,balt,12,NA,36.0,NA,Monday,Autumn
1998-12-29,balt,23,NA,37.0,NA,Tuesday,Autumn
1998-12-30,balt,18,NA,28.0,NA,Wednesday,Autumn
1998-12-31,balt,21,-8.359195402,21.0,NA,Thursday,Autumn
1999-01-01,balt,22,NA,23.0,NA,Friday,Winter
1999-01-02,balt,22,NA,22.0,NA,Saturday,Winter
1999-01-03,balt,19,NA,40.0,NA,Sunday,Winter
1999-01-04,balt,24,NA,24.0,NA,Monday,Winter
1999-01-05,balt,20,NA,19.0,NA,Tuesday,Winter
1999-01-06,balt,21,2.4289700544,21.0,NA,Wednesday,Winter
1999-01-07,balt,17,NA,30.0,NA,Thursday,Winter
1999-01-08,balt,20,NA,26.0,NA,Friday,Winter
1999-01-09,balt,18,NA,35.0,NA,Saturday,Winter
1999-01-10,balt,22,NA,22.0,NA,Sunday,Winter
1999-01-11,balt,20,NA,22.0,NA,Monday,Winter
1999-01-12,balt,10,3.8172088999,39.0,NA,Tuesday,Winter
1999-01-13,balt,14,NA,47.0,NA,Wednesday,Winter
1999-01-14,balt,18,NA,30.0,NA,Thursday,Winter
1999-01-15,balt,18,NA,30.0,NA,Friday,Winter
1999-01-16,balt,15,NA,37.0,NA,Saturday,Winter
1999-01-17,balt,23,NA,42.0,NA,Sunday,Winter
1999-01-18,balt,17,-8.142241379,45.0,NA,Monday,Winter
1999-01-19,balt,20,NA,41.0,NA,Tuesday,Winter
1999-01-20,balt,13,NA,40.0,NA,Wednesday,Winter
1999-01-21,balt,21,NA,38.0,NA,Thursday,Winter
1999-01-22,balt,19,NA,45.0,NA,Friday,Winter
1999-01-23,balt,22,NA,57.0,NA,Saturday,Winter
1999-01-24,balt,25,-14.77854406,48.0,NA,Sunday,Winter
1999-01-25,balt,12,NA,40.0,NA,Monday,Winter
1999-01-26,balt,28,NA,39.0,NA,Tuesday,Winter
1999-01-27,balt,25,NA,41.0,NA,Wednesday,Winter
1999-01-28,balt,18,NA,52.0,NA,Thursday,Winter
1999-01-29,balt,22,NA,39.0,NA,Friday,Winter
1999-01-30,balt,17,-3.948991732,35.0,NA,Saturday,Winter
1999-01-31,balt,18,NA,27.0,NA,Sunday,Winter
1999-02-01,balt,16,NA,29.0,NA,Monday,Winter
1999-02-02,balt,15,NA,44.0,NA,Tuesday,Winter
1999-02-03,balt,20,NA,44.0,NA,Wednesday,Winter
1999-02-04,balt,17,NA,46.0,NA,Thursday,Winter
1999-02-05,balt,24,-10.70733788,40.0,NA,Friday,Winter
1999-02-06,balt,22,NA,42.0,NA,Saturday,Winter
1999-02-07,balt,11,NA,35.0,NA,Sunday,Winter
1999-02-08,balt,21,NA,35.0,NA,Monday,Winter
1999-02-09,balt,24,NA,39.0,NA,Tuesday,Winter
1999-02-10,balt,15,NA,44.0,NA,Wednesday,Winter
1999-02-11,balt,14,4.955636217,46.0,NA,Thursday,Winter
1999-02-12,balt,13,NA,54.0,NA,Friday,Winter
1999-02-13,balt,25,NA,33.0,NA,Saturday,Winter
1999-02-14,balt,20,NA,33.0,NA,Sunday,Winter
1999-02-15,balt,24,NA,37.0,NA,Monday,Winter
1999-02-16,balt,25,NA,43.0,NA,Tuesday,Winter
1999-02-17,balt,19,20.996796684,41.0,NA,Wednesday,Winter
1999-02-18,balt,27,NA,43.0,NA,Thursday,Winter
1999-02-19,balt,33,NA,36.0,NA,Friday,Winter
1999-02-20,balt,35,NA,36.0,NA,Saturday,Winter
1999-02-21,balt,15,NA,31.0,NA,Sunday,Winter
1999-02-22,balt,26,NA,26.0,NA,Monday,Winter
1999-02-23,balt,20,-7.910969954,22.0,NA,Tuesday,Winter
1999-02-24,balt,21,NA,30.0,NA,Wednesday,Winter
1999-02-25,balt,35,NA,29.0,NA,Thursday,Winter
1999-02-26,balt,25,NA,38.0,NA,Friday,Winter
1999-02-27,balt,22,NA,38.0,NA,Saturday,Winter
1999-02-28,balt,20,NA,44.0,NA,Sunday,Winter
1999-03-01,balt,19,-14.54960016,41.0,NA,Monday,Winter
1999-03-02,balt,22,NA,43.0,NA,Tuesday,Winter
1999-03-03,balt,26,NA,53.0,NA,Wednesday,Winter
1999-03-04,balt,22,NA,36.0,NA,Thursday,Winter
1999-03-05,balt,15,NA,35.0,NA,Friday,Winter
1999-03-06,balt,16,NA,45.0,NA,Saturday,Winter
1999-03-07,balt,19,-17.13331449,31.0,NA,Sunday,Winter
1999-03-08,balt,27,NA,28.0,NA,Monday,Winter
1999-03-09,balt,21,NA,26.0,NA,Tuesday,Winter
1999-03-10,balt,23,NA,32.0,NA,Wednesday,Winter
1999-03-11,balt,21,NA,34.0,NA,Thursday,Winter
1999-03-12,balt,23,NA,37.0,NA,Friday,Winter
1999-03-13,balt,15,-16.43804112,40.0,NA,Saturday,Winter
1999-03-14,balt,15,NA,36.0,NA,Sunday,Winter
1999-03-15,balt,22,NA,39.0,NA,Monday,Winter
1999-03-16,balt,30,NA,42.0,NA,Tuesday,Winter
1999-03-17,balt,23,NA,55.0,NA,Wednesday,Winter
1999-03-18,balt,20,NA,58.0,NA,Thursday,Winter
1999-03-19,balt,23,-11.97437347,44.0,NA,Friday,Winter
1999-03-20,balt,25,NA,41.0,NA,Saturday,Winter
1999-03-21,balt,16,NA,41.0,NA,Sunday,Winter
1999-03-22,balt,20,NA,43.0,NA,Monday,Winter
1999-03-23,balt,29,NA,42.0,NA,Tuesday,Winter
1999-03-24,balt,18,NA,49.0,NA,Wednesday,Winter
1999-03-25,balt,14,-3.785895188,43.0,NA,Thursday,Winter
1999-03-26,balt,16,NA,41.0,NA,Friday,Winter
1999-03-27,balt,29,NA,40.0,NA,Saturday,Winter
1999-03-28,balt,17,NA,49.0,NA,Sunday,Winter
1999-03-29,balt,29,NA,54.0,NA,Monday,Winter
1999-03-30,balt,19,NA,51.0,NA,Tuesday,Winter
1999-03-31,balt,21,16.544252874,52.0,NA,Wednesday,Winter
1999-04-01,balt,15,NA,56.0,NA,Thursday,Spring
1999-04-02,balt,15,NA,60.0,NA,Friday,Spring
1999-04-03,balt,27,NA,56.0,NA,Saturday,Spring
1999-04-04,balt,23,NA,63.0,NA,Sunday,Spring
1999-04-05,balt,17,NA,48.0,NA,Monday,Spring
1999-04-06,balt,13,-3.215663355,46.0,NA,Tuesday,Spring
1999-04-07,balt,12,NA,59.0,NA,Wednesday,Spring
1999-04-08,balt,12,NA,63.0,NA,Thursday,Spring
1999-04-09,balt,14,NA,55.0,NA,Friday,Spring
1999-04-10,balt,17,NA,51.0,NA,Saturday,Spring
1999-04-11,balt,18,NA,44.0,NA,Sunday,Spring
1999-04-12,balt,12,-14.73838103,50.0,NA,Monday,Spring
1999-04-13,balt,13,NA,51.0,NA,Tuesday,Spring
1999-04-14,balt,26,NA,55.0,NA,Wednesday,Spring
1999-04-15,balt,23,NA,54.0,NA,Thursday,Spring
1999-04-16,balt,16,NA,53.0,NA,Friday,Spring
1999-04-17,balt,18,NA,48.0,NA,Saturday,Spring
1999-04-18,balt,15,-13.06782908,51.0,NA,Sunday,Spring
1999-04-19,balt,24,NA,48.0,NA,Monday,Spring
1999-04-20,balt,16,NA,49.0,NA,Tuesday,Spring
1999-04-21,balt,24,NA,45.0,NA,Wednesday,Spring
1999-04-22,balt,17,NA,65.0,NA,Thursday,Spring
1999-04-23,balt,15,NA,56.0,NA,Friday,Spring
1999-04-24,balt,18,-13.8440678,49.0,NA,Saturday,Spring
1999-04-25,balt,14,NA,50.0,NA,Sunday,Spring
1999-04-26,balt,15,NA,55.0,NA,Monday,Spring
1999-04-27,balt,14,NA,57.0,NA,Tuesday,Spring
1999-04-28,balt,17,NA,55.0,NA,Wednesday,Spring
1999-04-29,balt,14,NA,53.0,NA,Thursday,Spring
1999-04-30,balt,16,-4.692278719,56.0,NA,Friday,Spring
1999-05-01,balt,21,NA,56.0,NA,Saturday,Spring
1999-05-02,balt,23,NA,57.0,NA,Sunday,Spring
1999-05-03,balt,16,NA,54.0,NA,Monday,Spring
1999-05-04,balt,23,NA,64.0,NA,Tuesday,Spring
1999-05-05,balt,21,NA,63.0,NA,Wednesday,Spring
1999-05-06,balt,21,-0.077873563,59.0,NA,Thursday,Spring
1999-05-07,balt,24,NA,63.0,NA,Friday,Spring
1999-05-08,balt,19,NA,69.0,NA,Saturday,Spring
1999-05-09,balt,16,NA,65.0,NA,Sunday,Spring
1999-05-10,balt,12,NA,62.0,NA,Monday,Spring
1999-05-11,balt,21,NA,63.0,NA,Tuesday,Spring
1999-05-12,balt,21,13.6550263,68.0,NA,Wednesday,Spring
1999-05-13,balt,18,NA,65.0,NA,Thursday,Spring
1999-05-14,balt,22,NA,60.0,NA,Friday,Spring
1999-05-15,balt,13,NA,61.0,NA,Saturday,Spring
1999-05-16,balt,19,NA,57.0,NA,Sunday,Spring
1999-05-17,balt,15,NA,61.0,NA,Monday,Spring
1999-05-18,balt,20,-5.642626091,65.0,NA,Tuesday,Spring
1999-05-19,balt,16,NA,71.0,NA,Wednesday,Spring
1999-05-20,balt,17,NA,64.0,NA,Thursday,Spring
1999-05-21,balt,18,NA,64.0,NA,Friday,Spring
1999-05-22,balt,21,NA,69.0,NA,Saturday,Spring
1999-05-23,balt,15,NA,71.0,NA,Sunday,Spring
1999-05-24,balt,12,1.2226528442,67.0,NA,Monday,Spring
1999-05-25,balt,17,NA,62.0,NA,Tuesday,Spring
1999-05-26,balt,12,NA,65.0,NA,Wednesday,Spring
1999-05-27,balt,16,NA,64.0,NA,Thursday,Spring
1999-05-28,balt,13,NA,67.0,NA,Friday,Spring
1999-05-29,balt,16,NA,73.0,NA,Saturday,Spring
1999-05-30,balt,18,12.007669447,75.0,NA,Sunday,Spring
1999-05-31,balt,21,NA,74.0,NA,Monday,Spring
1999-06-01,balt,18,NA,75.0,NA,Tuesday,Spring
1999-06-02,balt,9,NA,79.0,NA,Wednesday,Spring
1999-06-03,balt,20,NA,75.0,NA,Thursday,Spring
1999-06-04,balt,15,NA,66.0,NA,Friday,Spring
1999-06-05,balt,11,-0.920619572,65.0,NA,Saturday,Spring
1999-06-06,balt,10,NA,70.0,NA,Sunday,Spring
1999-06-07,balt,19,NA,79.0,NA,Monday,Spring
1999-06-08,balt,21,NA,84.0,NA,Tuesday,Spring
1999-06-09,balt,21,NA,82.0,NA,Wednesday,Spring
